ensembl_id	gene_symbol	contrast	log_fold_change	avg_expression	t_statistic	p_value	adj_p_value
ENSG00000189369	GSPT2	astrocytoma_normal	0.5683963855597914	6.120739111132831	0.6663770167363084	0.5079634988148856	0.6135330281379913
ENSG00000189403	HMGB1	astrocytoma_normal	0.07430188601642468	7.918934836411582	0.11483336223965646	0.90899656168338006	0.9372157894255008
ENSG00000196072	BLOC1S2	astrocytoma_normal	8.545647971987451	18.753600694967474	4.4950534578058345	3.640218928256894e-5	2.1955749660032702e-4
ENSG00000196116	TDRD7	astrocytoma_normal	2.6774340688543714	5.007543131062997	6.6797245816719295	1.2761814816375267e-8	2.1838818938329552e-7
ENSG00000196126	HLA-DRB1	astrocytoma_normal	39.6722761941676	40.519861695291006	2.87029044859442	0.005815107495039382	0.01606886138337143
ENSG00000196139	AKR1C3	astrocytoma_normal	8.18915727817294	7.5027470062493995	3.273208379236494	0.0018436775560201945	0.006148164360918702
ENSG00000196227	FAM217B	astrocytoma_normal	2.504518033196174	6.473940809625958	3.084004441085175	0.003195462629599847	0.009749137949650669
ENSG00000196230	TUBB	astrocytoma_normal	-19.64822634805585	9.88958936199213	-6.455602331263207	2.9609885456683456e-8	4.53325086045224e-7
ENSG00000196305	IARS1	astrocytoma_normal	-3.1559344678098102	9.1467595140206015	-3.4224056464259043	0.001180171348679557	0.004208571923232238
ENSG00000196368	NUDT11	astrocytoma_normal	-6.812705208734485	5.990044275338758	-4.873588288009642	9.744270165654239e-6	7.057821684447867e-5
ENSG00000196376	SLC35F1	astrocytoma_normal	12.957770190105823	24.14214478339675	3.249503842670484	0.0019771363260416897	0.006519803708499199
ENSG00000196465	MYL6B	astrocytoma_normal	-4.425985756754207	8.155456482893195	-4.576059226454395	2.7545400165108384e-5	1.7269476264814433e-4
ENSG00000196470	SIAH1	astrocytoma_normal	-1.7392285871987863	5.18018180780701	-2.5663426433387473	0.013038763747455074	0.03149909006491917
ENSG00000196507	TCEAL3	astrocytoma_normal	7.289585885042819	21.62661598687073	2.38511444024284	0.02055676912792763	0.0460706851748482
ENSG00000196531	NACA	astrocytoma_normal	-5.959870530403314	7.923675433325988	-7.2658666933262	1.4035751965799847e-9	3.066460146253614e-8
ENSG00000196562	SULF2	astrocytoma_normal	7.241554056976479	8.741532840744757	3.508449876360489	9.081395760093257e-4	0.0033769047094424597
ENSG00000196565	HBG2	astrocytoma_normal	-180.8117597792386	17.166429837365904	-9.913539318890296	7.841006893716569e-14	4.545064573999408e-12
ENSG00000196586	MYO6	astrocytoma_normal	1.570084716112012	5.281091864735855	2.0737722371456724	0.04280898367687381	0.08459719939140616
ENSG00000196628	TCF4	astrocytoma_normal	-13.62372248449872	17.297046046723313	-7.772387677334507	2.0864305489264556e-10	5.586842602038584e-9
ENSG00000196670	ZFP62	astrocytoma_normal	-2.064445701709457	5.484374409877202	-2.887950889745244	0.005539604410711229	0.015415888172779856
ENSG00000196683	TOMM7	astrocytoma_normal	5.875450619919963	58.31726403337615	1.1359908368766756	0.26089973222582885	0.36509828476644773
ENSG00000196704	AMZ2	astrocytoma_normal	-0.4199937393011064	9.722641833338342	-0.5540586858082663	0.5817906830739482	0.6787501564615849
ENSG00000196776	CD47	astrocytoma_normal	0.3684292823253584	6.224259257307604	0.4736682727280832	0.6376164890986837	0.7280822310045093
ENSG00000196950	SLC39A10	astrocytoma_normal	-3.123240123103337	10.842024847061591	-2.1108617844080166	0.039357375997158085	0.07899835198148544
ENSG00000197006	METTL9	astrocytoma_normal	-4.0139971272004695	7.733209422592507	-3.9108795152479106	2.5553295581140934e-4	0.001145244460727067
ENSG00000197045	GMFB	astrocytoma_normal	3.551765137814186	9.116060559072096	3.912501972701879	2.541960660017161e-4	0.001141804322448022
ENSG00000197061	H4C3	astrocytoma_normal	-24.29958866931214	18.237443761653388	-9.246494064914373	8.772433793265532e-13	3.9715560306486116e-11
ENSG00000197170	PSMD12	astrocytoma_normal	0.8367195588777638	6.332893019518433	2.0091487209166927	0.04945295842283954	0.09521610901956218
ENSG00000197299	BLM	astrocytoma_normal	5.806875727773497	5.940613854261946	5.209355086824906	2.9416246285534445e-6	2.5375149914093716e-5
ENSG00000197329	PELI1	astrocytoma_normal	1.1208915073782704	9.149742684452866	1.0206682001511322	0.31189261204746227	0.4199891383929034
ENSG00000197345	MRPL21	astrocytoma_normal	0.05134829140130934	5.68297367426804	0.0723424834361631	0.9425925158293167	0.9604564480037929
ENSG00000197442	MAP3K5	astrocytoma_normal	8.996963664379036	14.593629502162917	3.5376376035894532	8.302724224891608e-4	0.003131830676216402
ENSG00000197451	HNRNPAB	astrocytoma_normal	-4.3001374312344	13.499463517730689	-1.577759262569852	0.12037156075790688	0.19701093704590994
ENSG00000197457	STMN3	astrocytoma_normal	-5.396436465998626	6.314368856956941	-8.304434612678616	2.846873875307488e-11	9.268977669345289e-10
