Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000003	73.44586303916861	0.21127959955063813	0.09544145474912868	2.213533446999278	0.02686088993756682	0.05398278880850811
ENSG00000000419	69.85403141196849	0.6408088056808935	0.1013051138779867	6.3249218914317025	2.533607081109554e-10	2.717283934066454e-9
ENSG00000000457	54.45408817092471	-0.18857506439099153	0.13089496123048625	-1.4401004123234102	0.14983899247490373	0.23073017410588098
ENSG00000000460	53.07434220850722	0.05123829802320776	0.13738191830738644	0.3699066724279866	0.7114520296596406	0.7875536104665659
ENSG00000000938	0.6628763128596369	-0.26694466727976474	0.45316166342709463	-0.5879574094328852	0.5565608806793365	0.6561533664251304
ENSG00000000971	1.3249680542789355	-0.2234980954084336	0.450994732967459	-0.4998874024776278	0.6171543630506394	0.7086207175157181
ENSG00000001036	100.72093002042133	0.2173747175741133	0.11788524979178588	1.842812403268887	0.06535640524048972	0.11549327567041137
ENSG00000001084	180.17156592293878	0.5963825971940967	0.11222985164231035	5.307355009714735	1.1122741639443141e-7	7.392733384552379e-7
ENSG00000001167	172.3723750132268	-0.566461324707525	0.129811722106285	-4.3722026881371185	1.2299925340201668e-5	5.417102817889236e-5
ENSG00000001460	26.755586590411685	-0.40517336626279143	0.24791087983100984	-1.636450641189461	0.10174530792711024	0.16754312823413955
ENSG00000001461	43.82088615360293	-0.938529611412853	0.19424946622972342	-4.853014869555174	1.2159856955175113e-6	6.560724867682204e-6
ENSG00000001497	131.88870471720122	-1.3891665610628807	0.18751882005730466	-7.43426926129562	1.0514759324324647e-13	1.8469555595832867e-12
ENSG00000001561	18.980531802008016	0.03378495720266471	0.21351247981245444	0.1544260812380517	0.8772737904571914	0.9144662458486467
ENSG00000001617	25.56110359446833	1.1128086745981975	0.2904659651116697	3.919106357362006	8.887789100729894e-5	3.293462126629156e-4
ENSG00000001626	0.5892850929917945	0.5272999133685924	0.44751014850132126	1.132075817647153	0.2576025606011404	NA
ENSG00000001629	252.52629597128782	-0.04573053539492335	0.0657563566190772	-0.6955974014188281	0.4866809940122417	0.5929211278402778
ENSG00000001630	599.6479195880328	-0.3039671153786219	0.07225905978031417	-4.207519145015628	2.5818953542206304e-5	1.0717761588476667e-4
ENSG00000001631	103.68241749706199	-0.6564646194060849	0.1641065507981754	-4.005799893639829	6.18079591521144e-5	2.3733176306388882e-4
ENSG00000002016	54.65015735720042	-0.37899260857261474	0.13645049661242326	-2.781230422485831	0.005415328528929808	0.013175155189286499
ENSG00000002330	106.1101112057296	1.17380633054385	0.2196401441577973	5.356441061022636	8.487716980185168e-8	5.783490872544777e-7
ENSG00000002549	143.10082080033376	-0.5727597638053781	0.19717849087608633	-2.937269550758738	0.0033111616287696986	0.008528970173446344
ENSG00000002586	95.28423913098317	-0.14039110337574695	0.12781748374719215	-1.098623084403331	0.2719325043808071	0.3751921590855139
ENSG00000002587	30.2059698613766	0.07071922812918609	0.3397317341563671	0.03269445684254211	0.973918244328608	0.9838519026172636
ENSG00000002726	0.02696180292472217	0.011089883498852779	0.2508889519050871	0.04420229376677298	0.9647431536808346	NA
ENSG00000002745	0.6393799484901659	-0.42597995003556977	0.40896210230375984	-0.7584045632011995	0.4482088269467341	0.5567903317199565
ENSG00000002746	3.1910489019072785	-0.6060092311859901	0.44398209842249553	-2.0016523232792967	0.04532213740045623	0.08465696924030677
ENSG00000002822	81.50195698268236	0.24298682736525404	0.1284278151979919	1.891094393623734	0.05861174478787927	0.10551914729860908
ENSG00000002834	623.2031676422513	0.34649765481829725	0.11043643197957118	3.1355967522235275	0.0017150484583577103	0.0047418954492154984
ENSG00000002919	91.0583161381772	0.11940202837428691	0.13281564197244783	0.8996588231377088	0.3683018428296602	0.47857688181918767
